PMI_020630	PMI_020630
PMI_022291	Pm-Dna2-2
PMI_020879	PMI_020879
PMI_020880	Pm-Fam40a
PMI_029337	
PMI_020207	Pm-B4galt5_1
PMI_020208	Pm-Cop9scs5
PMI_020209	Pm-C20orf59L
PMI_029178	Pm-Sult1c3
PMI_027073	Pm-Cdk5rap1
PMI_027465	Pm-FlvcrL
PMI_025659	Pm-Maob
PMI_023518	Pm-ABCC9g
PMI_023519	Pm-Orc5
PMI_001092	Pm-Hadhb
PMI_001093	Pm-Fn3_7
PMI_001094	Pm-Fn3_7
PMI_001095	Pm-Fn3_7
PMI_001096	Pm-Fn3_7
PMI_001097	Pm-Loxhd1_1
PMI_029342	
PMI_010054	Pm-Grp94
PMI_010055	Pm-Polq
PMI_010056	Pm-Lec7a6_9
PMI_010057	Pm-Lec7a6_9
PMI_024316	Pm-Cmas
PMI_027626	Pm-PolypL
PMI_023119	Pm-Odc1_1
PMI_018358	Pm-Pgd
PMI_026947	Pm-Arf1
PMI_025401	
PMI_012122	Pm-Alg6
PMI_012123	
PMI_012124	Pm-Ranbp3
PMI_025853	Pm-Rh50
PMI_027342	Pm-PolppL_38
PMI_018492	Pm-Oach_1
PMI_014912	Pm-Hmha1
PMI_029658	Pm-Alg11
PMI_015607	Pm-Hypp_2467
PMI_015608	Pm-Gtf3c5
PMI_015609	Pm-Neu1
PMI_015915	Pm-Aof2
PMI_015916	Pm-Hypp_671
PMI_024012	Pm-Daple
PMI_024013	Pm-Daple
PMI_022737	Pm-Sass6
PMI_022738	Pm-Acvr2
PMI_018378	
PMI_028999	
PMI_028641	PMI_028641
PMI_012597	Pm-Wdr91_1
PMI_012598	Pm-Wdr91
PMI_012599	Pm-Rab28
PMI_012600	Pm-Ck1a1
PMI_027995	
PMI_026427	
PMI_023573	Pm-If5
PMI_023023	
PMI_023024	Pm-Dis3-2
PMI_006630	Pm-NpC2L
PMI_006631	Pm-NeurlsnL
PMI_006632	Pm-Top1L
PMI_012948	Pm-Macf1-2
PMI_018733	Pm-Kif21
PMI_018734	Pm-Kif21a
PMI_016765	Pm-Nop56
PMI_016766	Pm-Rabepkl
PMI_026478	Pm-Hypp_1317
PMI_027423	
PMI_024959	Pm-Klhl2
PMI_012179	
PMI_012180	Pm-Tbl2
PMI_012181	Pm-Rabep1
PMI_024944	Pm-Sirt2
PMI_011705	Pm-Efcab6
PMI_011706	PMI_011706
PMI_026508	Pm-Rgp1h
PMI_026237	PMI_026237
PMI_026238	PMI_026238
PMI_028280	
PMI_028831	
PMI_027540	
PMI_018920	Pm-Porcn
PMI_018921	Pm-Hypp_2877
PMI_028065	Pm-Hypp_382
PMI_015785	Pm-AtrnL1
PMI_015786	Pm-AtrnL1
PMI_014041	Pm-Hsdl
PMI_014042	Pm-Onpep
PMI_014043	Pm-Onpep
PMI_014044	Pm-Nav2
PMI_028693	PMI_028693
PMI_028586	
PMI_023836	Pm-Cat
PMI_019509	Pm-Gns
PMI_019510	Pm-Sulf1
PMI_027537	Pm-Lamg1f_2
PMI_028810	
PMI_026994	Pm-Ptk7
PMI_029590	Pm-PskH1
PMI_024423	Pm-Mark3
PMI_010148-2tr	PMI_010148-2tr
PMI_010148	Pm-Cdc2l1
PMI_022939	Pm-Ccp/Egf/Tsp1/Hyal
PMI_028623	
PMI_027653	Pm-Phf10
PMI_015388	Pm-Lrr/Gpcr_11
PMI_013737	PMI_013737
PMI_013738	PMI_013738
PMI_013739	
PMI_013740	Pm-Wdr47
PMI_025593	
PMI_025594	Pm-Slc22a5
PMI_012741	Pm-Clect/Fa58c/Egf/C
PMI_012742	Pm-Kringle/Clect/Egf
PMI_012743	Pm-F5L_1
PMI_014985	Pm-My8
PMI_010997	Pm-Hypp_442
PMI_027062	Pm-Pkx1
PMI_012765	Pm-Mett10d
PMI_012766	
PMI_012767	Pm-Eif3c
PMI_011686	Pm-Nup188
PMI_011687	Pm-Syne1
PMI_027560	Pm-Diaph
PMI_025563	Pm-Srp68
PMI_028264	Pm-Amn
PMI_024877	Pm-Ctdspl2
PMI_027864	Pm-PaxC
PMI_025960	Pm-Abcc4a
PMI_025408	PMI_025408
PMI_014955	Pm-Efcab1
PMI_014956	Pm-Nmt2_1
PMI_023146	Pm-Cspe8L1
PMI_023147	
PMI_028719	
PMI_016798	Pm-Rmnd5ha
PMI_016799	
PMI_016800	Pm-Pgm3
PMI_020565	
PMI_020566	Pm-Ube4B
PMI_028128	
PMI_028898	Pm-Hypp_814
PMI_020191	Pm-Wdr16
PMI_024955	Pm-Hypp_1685
PMI_024956	Pm-PolppL_69
PMI_024957	Pm-PppL_272
PMI_014490	Pm-Iswi
PMI_026981	
PMI_012400	Pm-Dip2b
PMI_012401	Pm-Dip2b
PMI_018314	Pm-Parp1
PMI_018315	Pm-Lct-8
PMI_024304	PMI_024304
PMI_024305	Pm-Slc24a6
PMI_026982	Pm-Seta
PMI_019180	Pm-Trp53bp1
PMI_025984	Pm-Bmpr2
PMI_027261	Pm-Arl13bl
PMI_016697	Pm-Ars2
PMI_020266	Pm-Kiaa0329
PMI_028477	
PMI_028478	
PMI_026828	
PMI_026829	
PMI_021902	Pm-Hypp_1182
PMI_021903	Pm-Tiprl
PMI_021904	PMI_021904
PMI_020685	Pm-Pak7
PMI_013121	Pm-Mprot1L
PMI_027691	Pm-Slc2a8
PMI_024611	Pm-Ddx20
PMI_024612	PMI_024612
PMI_006142	Pm-Slco3a1
PMI_006143	
PMI_006144	PMI_006144
PMI_006145	PMI_006145
PMI_006146	Pm-Uba2
PMI_029187	Pm-Ubap1L
PMI_017851	Pm-Snx29
PMI_017852	Pm-Gtpbp1
PMI_019085	Pm-Ndor1
PMI_024436	PMI_024436
PMI_024437	PMI_024437
PMI_025624	Pm-Wscd1
PMI_025625	Pm-Gpr50L_2
PMI_027316	Pm-Ttc26
PMI_020660	Pm-Mrpl24
PMI_020661	PMI_020661
PMI_020662	Pm-C6orf57L
PMI_029683	Pm-MccL
PMI_023468	Pm-St15l_1
PMI_028609	Pm-Tmem151bL
PMI_023944	Pm-RtL_65
PMI_023945	Pm-Klhl5
PMI_019626	
PMI_019627	Pm-Trip4
PMI_025039	Pm-Vdp
PMI_016862	
PMI_016863	Pm-Reeler/Egf/Cub
PMI_026268	Pm-Clect/Tm_8
PMI_026269	Pm-ManrC1A
PMI_022980	Pm-Mt1-4/MmpL7
PMI_019379	Pm-Dmc1
PMI_017412	Pm-Tud
PMI_029038	
PMI_026413	Pm-Tk9
PMI_028678	PMI_028678
PMI_028202	
PMI_029344	Pm-Rpl32
PMI_018335	Pm-Hypp_304
PMI_017888	Pm-Alg2
PMI_017889	Pm-Wdr70
PMI_024095	Pm-Ints2
PMI_028944	Pm-Fic
PMI_024193	Pm-Nin
PMI_024194	Pm-Nin
PMI_020464	Pm-MyXII
PMI_020465	Pm-MyXII
PMI_023722	PMI_023722
PMI_023723	Pm-PolypL_6
PMI_023724	Pm-PolypL_6
PMI_024208	
PMI_024209	Pm-Faim
PMI_022916	Pm-Fn3/Igf_29
PMI_017657	PMI_017657
PMI_017658	Pm-ManrC1A
PMI_017659	Pm-Notch
PMI_027915	Pm-Npffr2L_4
PMI_027916	Pm-C3orf16L
PMI_021180	Pm-Kiaa1524L
PMI_024823	Pm-Ccdc40-2
PMI_022933	
PMI_022934	Pm-Slc22a3_2
PMI_022638	Pm-Znhit6
PMI_022639	
PMI_009745	Pm-Z122
PMI_009746	Pm-AT_V
PMI_009747	
PMI_009748	
PMI_009749	Pm-Nop56
PMI_015776	Pm-Mfn
PMI_015777	Pm-Mfn
PMI_028684	Pm-UdpN_act_a_Dgalsp
PMI_028302	
PMI_021681	Pm-Exoc5
PMI_013111	Pm-Lars
PMI_018255	Pm-PapL2
PMI_022051	Pm-GtpbpL2(nucleolar
PMI_026835	Pm-PppL_127
PMI_026836	Pm-PppL_198
PMI_019885	Pm-GliA
PMI_019886	Pm-GlisB
PMI_013259	Pm-Actinfilin
PMI_013260	Pm-Exoc8
PMI_026887	
PMI_017012	Pm-C19orf29L
PMI_026815	Pm-AnubL1
PMI_028619	
PMI_020259	Pm-Kat5
PMI_020260	Pm-Polr3f
PMI_023977	Pm-Imdzlprpn
PMI_005563	Pm-Axndhc15h
PMI_005564	
PMI_005565	Pm-Mn
PMI_005566	
PMI_027012	Pm-Vwd/Vwc
PMI_022304	Pm-Wap
PMI_023781	Pm-Hypp_1818
PMI_022767	Pm-Fn3/Ig_1
PMI_029204	
PMI_004463	Pm-Rptp_mu_2
PMI_004464	Pm-Ptpriz
PMI_026471	Pm-Brd
PMI_014919	Pm-Rims
PMI_014920	Pm-Rims
PMI_024448	Pm-B4galt5_1
PMI_028121	Pm-Echn43
PMI_025025	Pm-Neog/DccL
PMI_001223	Pm-Fn3/Igf_38
PMI_001224	Pm-Titan
PMI_001225	Pm-ProjL
PMI_024048	Pm-St6galnac2_1
PMI_028751	Pm-Endrvt16
PMI_017736	
PMI_017737	Pm-Kdelc1
PMI_024808	Pm-PppL_115
PMI_024809	Pm-PolppL_55
PMI_024810	
PMI_011160	Pm-Cpa2L_4
PMI_011161	Pm-Hypp_2928
PMI_019456	Pm-Pkci
PMI_027656	
PMI_027657	Pm-Apba1
PMI_021881	Pm-Golga4
PMI_025340	Pm-Mrpl24
PMI_028050	Pm-Abtb2
PMI_019542	Pm-Acox1_1
PMI_011700	Pm-Hypp_1245
PMI_011701	Pm-Hypp_1245
PMI_011702	Pm-PlexA2_1
PMI_020235	Pm-Mccc2
PMI_024726	
PMI_024727	Pm-Z421
PMI_025436	Pm-Pde10a-2
PMI_014979	Pm-NaaladlL
PMI_014980	
PMI_014981	
PMI_029524	PMI_029524
PMI_022268	Pm-Rag1l
PMI_022269	
PMI_015392	Pm-StablnL
PMI_022169	PMI_022169
PMI_022170	Pm-NiempC1
PMI_025629	
PMI_026191	
PMI_024814	Pm-Cyp2L26
PMI_024815	Pm-MachrM5
PMI_022905	Pm-Dci
PMI_022906	Pm-Ugt_2
PMI_023871	
PMI_023872	
PMI_028136	Pm-Hypp_299
PMI_003060	Pm-Kiaa0564pL
PMI_003061	Pm-Kiaa0564L
PMI_003062	Pm-Nt5dc3
PMI_015267	Pm-Sod2
PMI_015268	Pm-Sf3a3
PMI_021426	Pm-Anpep_1
PMI_026297	
PMI_016290	Pm-Kiaa0100L
PMI_016291	Pm-Kiaa0100L
PMI_017282	Pm-Rhogef10
PMI_017283	Pm-Rhogef10
PMI_026216	Pm-Asp_9
PMI_012260	Pm-Fam91a1
PMI_012261	PMI_012261
PMI_028442	PMI_028442
PMI_021023	Pm-Lact2L
PMI_021024	PMI_021024
PMI_025996	
PMI_027422	Pm-Rdh1_1
PMI_026851	Pm-Hypp_970
PMI_015507	
PMI_015508	Pm-Egf/Ig/Lnb/7Tm/Gp
PMI_015509	Pm-Egf/Ig/Lnb/7Tm/Gp
PMI_012093	Pm-March5
PMI_012094	Pm-Unk
PMI_012095	Pm-Ide
PMI_027496	Pm-Lrr/Gpcr
PMI_012545	Pm-Rpn1
PMI_012546	Pm-Ipo9
PMI_012547	Pm-Kiaa0766
PMI_016331	Pm-Mrpl15
PMI_016332	PMI_016332
PMI_016333	Pm-Gal/lec/Pan
PMI_016973	Pm-Ship
PMI_016974	Pm-Inpp5d
PMI_024951	Pm-Fn3/Igf_29
PMI_028014	PMI_028014
PMI_029335	
PMI_026183	Pm-Slc10a2_1
PMI_010112	Pm-Ankrd28
PMI_010113	Pm-Coasy
PMI_026620	PMI_026620
PMI_027851	Pm-Ube2v1/2
PMI_016042	Pm-Scyl3
PMI_016043	Pm-Rps5
PMI_026082	Pm-Gat_1
PMI_019521	
PMI_019522	Pm-Gabbr1_8
PMI_019523	Pm-Gabbr1_8
PMI_023419	Pm-Cadps
PMI_023420	PMI_023420
PMI_024629	Pm-Psma1
PMI_023721	Pm-Fastkd1
PMI_027625	PMI_027625
PMI_016881	Pm-Eif4Gg
PMI_016882	Pm-Kcmf1
PMI_027740	
PMI_022010	Pm-Hypp_20
PMI_022011	
PMI_019766	Pm-Lrp4
PMI_019359	Pm-Kiaa0892
PMI_013322	Pm-Ankrd13c
PMI_013323	Pm-Uhfr1
PMI_028413	Pm-Rab35
PMI_027693	Pm-Txndc4
PMI_028793	
PMI_011715	Pm-Kap
PMI_011716	Pm-Kap
PMI_011717	Pm-Prpf38b
PMI_026225	Pm-Thap9L
PMI_023310	Pm-Slmap
PMI_021511	Pm-Gpld1
PMI_014252	Pm-ManrC1A
PMI_025693	Pm-Sntb1
PMI_008937	Pm-Hypp_921
PMI_008938	Pm-Kntc1_1
PMI_029028	Pm-Dtnb
PMI_017576	Pm-Cyp3L12
PMI_017577	Pm-Cyp3L15
PMI_026013	Pm-Efcab8L
PMI_024384	Pm-Sfk7
PMI_024385	Pm-Sfk7
PMI_021570	Pm-C9orf28
PMI_021571	Pm-Neu1
PMI_009755	Pm-Hypp_223
PMI_009756	Pm-Hcfc1
PMI_029633	
PMI_023883	Pm-Hypp_133
PMI_023884	
PMI_013948	Pm-Golga4
PMI_013949	Pm-Nef3
PMI_024618	Pm-C14orf135L
PMI_027659	PMI_027659
PMI_026745	Pm-LancL
PMI_026923	PMI_026923
PMI_026424	Pm-Ccb2A
PMI_007482	Pm-Ncdn
PMI_007483	Pm-Chl1l
PMI_020959	Pm-Oxct1
PMI_017980	Pm-Sea/Egf
PMI_017981	Pm-Sea/Egf/Hyalinl
PMI_022747	Pm-Tulp3L
PMI_017927	Pm-Dmc1
PMI_017928	Pm-Nhp2l1
PMI_021500	Pm-Mtss1L
PMI_021501	Pm-Rspry1L
PMI_013704	Pm-Hsd11b1
PMI_013705	Pm-Hsd11b1
PMI_013706	Pm-Slc46a1L_6
PMI_013707	Pm-Slc46a1L_6
PMI_021557	Pm-Gelsolinh2
PMI_026980	Pm-Ttc26
PMI_025522	Pm-Groucho
PMI_021467	Pm-Hypp_1300
PMI_026519	Pm-Hypp_3124
PMI_027083	
PMI_026600	Pm-Clect/Fn3_18
PMI_026601	
PMI_023009	Pm-Trim9
PMI_023010	Pm-L2hgdh
PMI_017249	Pm-MucA
PMI_016586	Pm-Rhogef10
PMI_016587	Pm-Rhogef10
PMI_028244	Pm-Gal3st1-3
PMI_019221	Pm-Mlx/Ip
PMI_019222	Pm-Mlx/Ip
PMI_017311	
PMI_017312	Pm-Ppp1r7
PMI_017313	
PMI_017314	
PMI_027312	
PMI_027313	
PMI_024364	Pm-Sult1b1
PMI_024365	
PMI_013716	Pm-Efcab1
PMI_013717	Pm-Nmt2_1
PMI_018799	Pm-CblpsIL
PMI_013541	Pm-Dhc6
PMI_028685	
PMI_023111	Pm-Ip3r
PMI_023112	Pm-Sumf1
PMI_015897	Pm-Rnpc2
PMI_015898	Pm-Vhaac39
PMI_012481	Pm-Clca_11
PMI_012482	Pm-Clca_11
PMI_014548	Pm-Tk9
PMI_014549	Pm-Tk9
PMI_014550	Pm-Fn3/Igf_29
PMI_029497	
PMI_022399	Pm-Adcy10
PMI_022675	Pm-Opa1
PMI_006047	Pm-Rt18
PMI_006048	Pm-Endrvt36
PMI_006049	PMI_006049
PMI_021840	Pm-Rdh12
PMI_025003	Pm-PolppL
PMI_025004	Pm-gagpolL_15
PMI_025005	Pm-PppL_215
PMI_027622	Pm-Rab37
PMI_027110	
PMI_027635	Pm-Fau
PMI_022860	Pm-Dhfr
PMI_027590	Pm-Kin
PMI_021920	Pm-Egf/LamGap1
PMI_022789	PMI_022789
PMI_026550	Pm-Ell2
PMI_029046	
PMI_028734	
PMI_012713	Pm-Tal1ph
PMI_026160	Pm-Suvar3-9
PMI_016369	Pm-3HEXO
PMI_016370	Pm-Hectd2
PMI_021942	Pm-Adsl
PMI_021943	Pm-Adsl
PMI_028209	Pm-Cacna2d2
PMI_018760	Pm-Gpr112L
PMI_018761	Pm-Gpr112L
PMI_024884	
PMI_024885	PMI_024885
PMI_012682	Pm-Gtf3c3
PMI_012683	Pm-Nox
PMI_028363	Pm-Megf6
PMI_027289	Pm-Tmem26_5
PMI_015519	Pm-Tex264L
PMI_015520	Pm-Mdm1
PMI_025357	Pm-Hypp_2479
PMI_010919	Pm-Cdkl2
PMI_010920	
PMI_010921	Pm-Catsper1
PMI_010922	Pm-Catsper1
PMI_010923	Pm-Napa
PMI_027779	PMI_027779
PMI_021971	PMI_021971
PMI_021972	PMI_021972
PMI_028450	Pm-Mth1
PMI_025383	PMI_025383
PMI_025384	Pm-Hypp_116
PMI_019799	Pm-St8sia1
PMI_019800	PMI_019800
PMI_019801	PMI_019801
PMI_019802	Pm-Nin
PMI_019172	Pm-Hypp_693
PMI_019173	Pm-Hypp_693
PMI_019174	Pm-Hypp_693
PMI_020693	Pm-Hgf
PMI_020694	
PMI_020695	
PMI_020696	
PMI_024041	Pm-Srcr134
PMI_029328	Pm-Z339
PMI_019273	Pm-Unk
PMI_024545	Pm-Prpf18
PMI_014313	Pm-Rab3gap2
PMI_014314	Pm-Rab3gap2
PMI_014315	Pm-Rab3gap2
PMI_014102	Pm-Rptp_mu_2
PMI_014103	Pm-Ptpriz
PMI_026886	Pm-Nef3
PMI_007019	Pm-Ogfod2
PMI_007020	
PMI_007021	Pm-2OGFeII
PMI_007022	Pm-2OGFeII
PMI_007023	Pm-Txndc14
PMI_007024	Pm-Hypp_397
PMI_011024	Pm-Trpc3
PMI_011025	
PMI_011026	
PMI_011027	Pm-Polr1b
PMI_011028	PMI_011028
PMI_018797	Pm-C6orf97L
PMI_018798	Pm-Spryd3
PMI_014843	
PMI_014844	PMI_014844
PMI_014845	
PMI_014846	PMI_014846
PMI_028646	
PMI_027331	Pm-Amt1
PMI_013246	Pm-Myo9B
PMI_013247	Pm-Myo9B
PMI_023686	Pm-Herc4
PMI_024710	
PMI_024711	Pm-Endrvt102
PMI_008448	Pm-Vps13a
PMI_023711	Pm-Cyp3L8
PMI_010329	Pm-Lnp
PMI_010330	Pm-Mdc2
PMI_010331	Pm-Sin3a
PMI_022838	Pm-Aass
PMI_007414	Pm-PlexA2_1
PMI_017890	
PMI_017891	
PMI_017892	Pm-PppL_131
PMI_017893	
PMI_017894	
PMI_017895	Pm-gagpolL_15
PMI_017896	Pm-PppL_139
PMI_025189	Pm-Sorl1
PMI_018756	Pm-Rasa3
PMI_018757	Pm-Sat2_3
PMI_029101	Pm-Gucy1b2
PMI_026348	Pm-Siat6
PMI_027018	Pm-Hsd17b2_1
PMI_021287	Pm-ActL
PMI_021288	Pm-Wdr45L
PMI_029422	
PMI_020298	
PMI_020299	
PMI_020300	
PMI_020301	
PMI_029259	Pm-St6galnac5_1
PMI_021824	Pm-Axndhc10h
PMI_021825	
PMI_019977	Pm-C2orf56
PMI_019978	Pm-Wdr22
PMI_019979	Pm-Wdr22
PMI_009038	Pm-Mmr
PMI_022842	Pm-Slc15a2
PMI_008518	Pm-Cyp3L2
PMI_008519	Pm-Cyp3L15
PMI_008520	Pm-Cyp3L12
PMI_008521	Pm-Cyp3L2
PMI_023426	Pm-Ap2a1
PMI_023427	Pm-Ap2a1
PMI_021991	
PMI_021992	Pm-ShprhL
PMI_013099	Pm-Itih
PMI_027981	Pm-Ift122h
PMI_028055	
PMI_028056	Pm-RhoL
PMI_016167	Pm-Jmjd4l
PMI_016168	PMI_016168
PMI_016169	Pm-Lrguk
PMI_009516	Pm-Mll3
PMI_021303	PMI_021303
PMI_021304	Pm-Hypp_1556
PMI_024298	Pm-Osgepl1L
PMI_025089	Pm-Sea/Egf
PMI_023658	Pm-Wdr23_1
PMI_020521	Pm-Nup37
PMI_020522	Pm-Mrpl23
PMI_024707	Pm-Ck1g
PMI_010154	Pm-Thoc2
PMI_010155	
PMI_010156	PMI_010156
PMI_010157	Pm-Abcd4
PMI_010158	Pm-Abcd1
PMI_024787	Pm-Endrvt102
PMI_024788	
PMI_022526	Pm-Plcd
PMI_022527	Pm-Kcnma1
PMI_028409	Pm-Hypp_975
PMI_025595	
PMI_025596	Pm-U2af1
PMI_026146	Pm-Z128
PMI_025603	Pm-Contactin2
PMI_029450	
PMI_015778-2tr	PMI_015778-2tr
PMI_015778	Pm-Dld
PMI_021454	Pm-Sea/Egf
PMI_021455	
PMI_021456	Pm-Echn18
PMI_018036	
PMI_018037	Pm-Ndufv1
PMI_020954	Pm-C4orf15L
PMI_028913	Pm-Sybl1
PMI_027737	
PMI_029512	Pm-Rdh13
PMI_028331	Pm-Ttc26
PMI_027679	
PMI_027275	Pm-WrnL
PMI_009117	Pm-Radr
PMI_009118	Pm-Radr
PMI_009558	Pm-Frmd3
PMI_009559	Pm-Rasa1_1
PMI_009560	Pm-Rasa1_2
PMI_009561	Pm-Rasa1_2
PMI_016233	Pm-D130067i03riklp
PMI_016234	Pm-D130067i03riklp
PMI_016235	Pm-D130067i03riklp
PMI_016236	Pm-D130067i03riklp
PMI_017774	Pm-Plxna2L_1
PMI_015357	Pm-Ttrspn_6
PMI_015358	Pm-Ppa1
PMI_015359	Pm-MsrL
PMI_022052	
PMI_022053	
PMI_024417	Pm-Unk_44
PMI_028231	
PMI_012155	Pm-Birc6
PMI_012156	Pm-Lrrc69
PMI_012157	Pm-Rtf1
PMI_018346	
PMI_018347	PMI_018347
PMI_023646	Pm-Rps15
PMI_023647	Pm-Dennd4a
PMI_022608	Pm-Acaa1b
PMI_022609	Pm-Ccdc132
PMI_027486	Pm-PolppL_69
PMI_027487	
PMI_018183	Pm-Hao1_1
PMI_018184	Pm-Hao1_14
PMI_029632	Pm-Fbxo22
PMI_020254	Pm-Rgs22L
PMI_029286	Pm-Apbb1L
PMI_022562	PMI_022562
PMI_027366	Pm-Mt1-4/MmpL7
PMI_023062	Pm-Usp44
PMI_011052	Pm-Acadsb_1
PMI_011053	Pm-Rpl26
PMI_011054	Pm-C10orf33L
PMI_020572	Pm-Pnkp_1
PMI_027221	Pm-CrumbsL1
PMI_024174	Pm-TbL1xr1
PMI_024175	Pm-Acsf3
PMI_003986	
PMI_003987	Pm-Fras1
PMI_003988	Pm-Fras1
PMI_003989	Pm-Fras1
PMI_020013	Pm-Nubp1
PMI_020014	Pm-Abcc1b
PMI_024748	Pm-MaoaL
PMI_024749	
PMI_024750	Pm-Hypp_98
PMI_027365	
PMI_021910	Pm-Gelsolinh2
PMI_005167	PMI_005167
PMI_005168	
PMI_005169	
PMI_005170	Pm-Usp47
PMI_005171	Pm-Usp47
PMI_005172	Pm-Cdc37
PMI_027104	Pm-SNAP25
PMI_025604	Pm-Z223
PMI_014270	Pm-My15ph
PMI_016102	Pm-CrtapL
PMI_016103	Pm-Ptpriz
PMI_015051	Pm-Sos
PMI_023738	Pm-Ccdc150
PMI_022259	Pm-Abi2
PMI_022260	
PMI_024176	Pm-Furin_1
PMI_028166	
PMI_013030	Pm-Plcg_2
PMI_013031	Pm-Plcg
PMI_023329	Pm-Cuedc1
PMI_022049	
PMI_022050	Pm-Deltex4
PMI_012778	Pm-Dnajc28
PMI_012779	PMI_012779
PMI_012780	Pm-Orc3
PMI_019092	Pm-C/Mycbp
PMI_019093	Pm-Tmem39a
PMI_011029	
PMI_011030	Pm-Trip13
PMI_011031	
PMI_029475	Pm-FoxA
PMI_019957	Pm-Slc11a2
PMI_019958	
PMI_019959	Pm-Axndhc6h
PMI_025489	Pm-Cubn_1
PMI_025490	Pm-Slsp_1
PMI_026869	
PMI_026870	
PMI_029310	
PMI_017793	Pm-Cpsf6L
PMI_023544	Pm-Nudc3
PMI_026342	Pm-Pctaire
PMI_026847	Pm-LRP2BP
PMI_021131	Pm-Apoe
PMI_021132	
PMI_027099	Pm-Kcnh7
PMI_024821	Pm-Adcy3
PMI_024822	Pm-Adcy3
PMI_021674	Pm-G3bp2L
PMI_029689	
PMI_015649	Pm-Aadac_5
PMI_015650	Pm-GtfIIB
PMI_029312	
PMI_014187	Pm-Ipo7
PMI_014188	Pm-Ipo7
PMI_014189	Pm-Ipo7
PMI_025888	Pm-Mcm3apL
PMI_023465	PMI_023465
PMI_028016	
PMI_029251	
PMI_029678	Pm-Gal3st1_1
PMI_022575	Pm-Cobra1
PMI_022576	Pm-CrumbsL2
PMI_024273	
PMI_024274	
PMI_028294	
PMI_024313	
PMI_028078	Pm-Hypp_2235
PMI_019277	Pm-Ap2a2
PMI_019278	Pm-Axndhc4h
PMI_024980	Pm-Hypp_828
PMI_007225	Pm-Egfi
PMI_007226	PMI_007226
PMI_007227	PMI_007227
PMI_007228	Pm-Mfsd11
PMI_029504	Pm-FoxD
PMI_027599	Pm-Giyd2
PMI_018858	Pm-My8
PMI_013531	Pm-Ssu72
PMI_013532	Pm-Ssu72
PMI_013533	Pm-Wdr33
PMI_013534	PMI_013534
PMI_018990	Pm-Tcp2
PMI_011339	Pm-Endrvt33
PMI_011340	Pm-Ankfy1
PMI_011341	
PMI_019680	Pm-Hypp_30
PMI_019681	
PMI_019682	Pm-Nol6
PMI_025863	Pm-Copg2
PMI_023478	Pm-Srcr18
PMI_023075	Pm-Hypp_1043
PMI_023076	Pm-Endrvt48
PMI_023077	PMI_023077
PMI_020212	
PMI_020213	Pm-Trafd1
PMI_019154	Pm-Commd7
PMI_019155	Pm-Itih_3
PMI_009548	Pm-Endrvt102
PMI_009549	
PMI_009550	Pm-Ep300L
PMI_009551	
PMI_009552	Pm-Endrvt16
PMI_009553	Pm-Endrvt112
PMI_009554	Pm-Hypp_2724
PMI_023946	Pm-Ciz1
PMI_010248	Pm-Rps4
PMI_010249	Pm-Uprt
PMI_010250	Pm-Abcb7
PMI_026467	Pm-Pah
PMI_026095	Pm-Z447
PMI_016666	Pm-Top3B
PMI_016667	Pm-Top3B
PMI_022871	
PMI_022872	Pm-C3orf60L
PMI_022873	
PMI_015203	Pm-PlexA4_2
PMI_015204	Pm-PlexA2_1
PMI_015118	Pm-Atub1
PMI_015119	Pm-PolE3
PMI_015120	
PMI_015121	Pm-Ugt2a1
PMI_026636	Pm-Maob
PMI_016899	Pm-Slc25a20
PMI_016900	Pm-Zfyve20
PMI_026542	Pm-PolypL_87
PMI_026543	
PMI_026014	
PMI_026015	
PMI_015631	Pm-PtprA
PMI_015632	Pm-Echn43
PMI_015633	Pm-Ptprlec1
PMI_026722	
PMI_009655	Pm-Cytpd1hc
PMI_009656	Pm-Cytpd1hc
PMI_026824	Pm-Sephs2
PMI_026288	Pm-Shoc2
PMI_029247	
PMI_029631	Pm-Dcamkl
PMI_019786	Pm-Clect/Ldla/Lrr/Gp
PMI_019787	Pm-Clect/Ldla/Lrr/Gp
PMI_027776	Pm-Zdhhc7
PMI_029150	Pm-CopineE
PMI_025048	Pm-Ikke
PMI_022926	Pm-PolppL_17
PMI_025635	PMI_025635
PMI_025636	
PMI_025637	
PMI_028216	Pm-Mapkap1
PMI_005938	Pm-Mipep_1
PMI_005939	Pm-Mipep
PMI_005940	Pm-Aadac
PMI_005941	
PMI_005942	Pm-Rcbtb1
PMI_021397	Pm-C2orf21L_2
PMI_018158	Pm-Dci
PMI_018159	Pm-CalcneurL
PMI_018160	Pm-Echn43
PMI_018714	Pm-Lrr_2
PMI_018715	Pm-Lrr_2
PMI_018716	
PMI_027640	Pm-PppL_131
PMI_022090	PMI_022090
PMI_022091	PMI_022091
PMI_022092	PMI_022092
PMI_027061	Pm-Kiaa0174L
PMI_028735	Pm-Surreal/Gpcr93
PMI_025827	
PMI_025828	Pm-Tsg
PMI_009075	Pm-Dnah1_1
PMI_007209	Pm-Gcl
PMI_007210	PMI_007210
PMI_007211	
PMI_007212	Pm-Wapal
PMI_029536	Pm-Fic
PMI_027752	Pm-C20orf3
PMI_023005	Pm-Ncor2
PMI_021709	Pm-Slc7_2
PMI_021710	Pm-Surreal/Gpcr102
PMI_021373	Pm-Pdella
PMI_029521	
PMI_024049	
PMI_020970	Pm-Th
PMI_020971	Pm-Pah
